id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
754,11.81787,77.91727,300.11,274.5,2026-09-23,2012,0.56,nominal,0.6,N,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,265181.9,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_352,0.019,1,54,False,25.610000000000014,,UNLABELED,UNVERIFIED,,,,,,15.89,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
755,32.88923,71.61964,306.86,296.15,2026-09-23,2146,2.76,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,634902.3,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_297,0.037,2,54,False,10.710000000000036,,UNLABELED,UNVERIFIED,,,,,,16.43,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
756,33.5474,71.55252,305.94,294.47,2026-09-23,2146,0.89,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,685273.5,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_353,0.019,1,54,False,11.46999999999997,,UNLABELED,UNVERIFIED,,,,,,15.97,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
757,26.25668,74.09562,308.23,294.47,2026-09-23,2148,1.1,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,194907.5,Unnamed Industrial Facility,general_industry,way/695640152,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_354,0.037,2,54,False,13.759999999999991,,UNLABELED,UNVERIFIED,,,,,,16.06,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
758,26.87525,73.51791,305.21,294.8,2026-09-23,2148,1.52,nominal,0.6,N,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,261823.6,Unnamed Industrial Facility,general_industry,way/695640152,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_202,0.056,3,54,False,10.409999999999968,,UNLABELED,UNVERIFIED,,,,,,16.44,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
759,26.87691,73.5162,307.21,295.05,2026-09-23,2148,2.3,nominal,0.6,N,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,262023.2,Unnamed Industrial Facility,general_industry,way/695640152,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_202,0.056,3,54,False,12.159999999999968,,UNLABELED,UNVERIFIED,,,,,,16.44,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
760,28.05108,69.36691,313.64,298.05,2026-09-23,2148,2.14,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,427591.8,NTPC Khavda,general_industry,way/1336628395,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_204,0.093,5,54,False,15.589999999999975,,UNLABELED,UNVERIFIED,,,,,,21.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
761,28.05274,69.37106,330.92,298.69,2026-09-23,2148,1.76,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,427766.0,NTPC Khavda,general_industry,way/1336628395,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_204,0.093,5,54,False,32.23000000000002,,UNLABELED,UNVERIFIED,,,,,,21.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
762,28.42511,69.70251,311.5,297.94,2026-09-23,2148,2.6,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,464815.1,Unnamed Industrial Facility,general_industry,way/273175995,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_355,0.037,2,54,False,13.560000000000002,,UNLABELED,UNVERIFIED,,,,,,17.69,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
763,31.48955,75.05499,306.21,292.19,2026-09-23,2148,0.58,nominal,0.6,N,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,291638.4,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_356,0.019,1,54,False,14.019999999999982,,UNLABELED,UNVERIFIED,,,,,,15.89,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
764,21.09943,72.63602,321.83,287.3,2026-09-23,2150,2.84,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,165.4,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,34.52999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
765,21.10308,72.64829,312.94,287.9,2026-09-23,2150,2.72,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,25.04000000000002,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
766,21.10435,72.64301,313.45,286.5,2026-09-23,2150,2.72,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,26.94999999999999,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
767,21.10561,72.63773,315.81,287.45,2026-09-23,2150,1.48,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,28.360000000000014,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
768,21.11179,72.63943,303.2,288.21,2026-09-23,2150,1.48,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,14.990000000000009,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
769,21.11305,72.63417,303.9,288.6,2026-09-23,2150,1.48,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,15.299999999999955,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
770,22.36144,73.1191,309.33,292.27,2026-09-23,2150,2.3,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,287.6,Gujarat Refinery,refinery,way/29107962,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_357,0.019,1,54,False,17.060000000000002,,UNLABELED,UNVERIFIED,,,,,,47.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
771,22.36439,73.12109,324.01,292.19,2026-09-23,2150,4.07,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Gujarat Refinery,refinery,way/29107962,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_357,0.019,1,54,False,31.819999999999993,,UNLABELED,UNVERIFIED,,,,,,47.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
772,22.36764,73.12083,317.95,292.8,2026-09-23,2150,2.3,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Gujarat Refinery,refinery,way/29107962,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_357,0.019,1,54,False,25.149999999999977,,UNLABELED,UNVERIFIED,,,,,,47.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
773,22.41748,69.0394,310.11,297.39,2026-09-23,2150,2.24,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,12.720000000000027,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
774,22.41833,69.04184,307.33,297.07,2026-09-23,2150,2.19,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,10.259999999999991,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
775,22.92669,69.82512,308.41,297.32,2026-09-23,2150,0.8,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/839105241,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_019,0.074,4,54,False,11.090000000000032,,UNLABELED,UNVERIFIED,,,,,,44.75,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
776,23.51054,72.41356,307.45,291.93,2026-09-23,2150,0.7,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1054.0,Unnamed Industrial Facility,general_industry,way/680449684,VICINITY_ZONE,0.4,CLUSTER_358,0.019,1,54,False,15.519999999999982,,UNLABELED,UNVERIFIED,,,,,,20.34,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
777,24.81977,73.09304,308.27,294.42,2026-09-23,2150,1.77,nominal,0.6,N,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,47972.5,Unnamed Industrial Facility,general_industry,way/1243273049,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_359,0.019,1,54,False,13.849999999999966,,UNLABELED,UNVERIFIED,,,,,,16.18,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
778,25.1606,68.4715,314.3,297.01,2026-09-23,2150,1.04,nominal,0.6,N,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,139708.7,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_360,0.019,1,54,False,17.29000000000002,,UNLABELED,UNVERIFIED,,,,,,16.57,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
779,25.39034,68.58246,313.41,297.45,2026-09-23,2150,0.75,nominal,0.6,N,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,155180.9,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_090,0.093,5,54,False,15.960000000000036,,UNLABELED,UNVERIFIED,,,,,,19.89,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
780,19.10585,97.35358,339.19,293.42,2026-09-24,0720,3.06,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,1018490.1,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_361,0.019,1,54,False,45.76999999999998,,UNLABELED,UNVERIFIED,,,,,,20.33,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
781,19.10817,97.35419,337.02,291.06,2026-09-24,0720,2.94,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,1018460.7,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_361,0.019,1,54,False,45.95999999999998,,UNLABELED,UNVERIFIED,,,,,,20.33,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
782,19.50324,95.92545,333.17,296.69,2026-09-24,0720,4.3,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,862616.8,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_362,0.019,1,54,False,36.48000000000002,,UNLABELED,UNVERIFIED,,,,,,19.85,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
783,26.78875,75.76647,355.4,297.73,2026-09-24,0724,7.12,nominal,0.6,D,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,189589.1,Bhiwadi RIICO Industrial Cluster,general_industry,national_bhiwadi_riico_indust,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_363,0.019,1,54,False,57.66999999999996,,UNLABELED,UNVERIFIED,,,,,,23.45,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
784,31.02739,74.25234,330.52,295.17,2026-09-24,0724,3.71,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,312493.9,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_364,0.019,1,54,False,35.349999999999966,,UNLABELED,UNVERIFIED,,,,,,19.35,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
785,31.03068,74.25057,330.17,293.88,2026-09-24,0724,3.61,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,312839.7,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_364,0.019,1,54,False,36.29000000000002,,UNLABELED,UNVERIFIED,,,,,,19.35,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
786,31.11184,77.4421,327.33,296.76,2026-09-24,0724,2.42,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,195105.6,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_365,0.019,1,54,False,30.569999999999993,,UNLABELED,UNVERIFIED,,,,,,18.61,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
787,32.16761,75.3111,328.82,287.26,2026-09-24,0726,4.76,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,342328.1,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_366,0.019,1,54,False,41.56,,UNLABELED,UNVERIFIED,,,,,,19.38,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
788,21.10151,72.63606,335.39,277.16,2026-09-24,0902,5.42,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,58.22999999999996,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
789,21.10728,72.64566,344.76,278.27,2026-09-24,0902,10.58,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,66.49000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
790,22.41732,69.03951,331.36,305.46,2026-09-24,0902,2.4,low,0.2,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,25.900000000000034,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
791,23.10217,69.92092,345.77,308.57,2026-09-24,0905,6.1,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,5999.9,Unnamed Industrial Facility,general_industry,way/757212229,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_367,0.019,1,54,False,37.19999999999999,,UNLABELED,UNVERIFIED,,,,,,21.95,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
792,23.1181,70.05336,332.57,306.56,2026-09-24,0905,1.21,low,0.2,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,795.9,Unnamed Industrial Facility,general_industry,way/104495231,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_368,0.019,1,54,False,26.00999999999999,,UNLABELED,UNVERIFIED,,,,,,28.41,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
793,23.15721,70.10592,343.57,308.08,2026-09-24,0905,3.9,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1471.8,Unnamed Industrial Facility,general_industry,way/1263465642,VICINITY_ZONE,0.4,CLUSTER_369,0.019,1,54,False,35.49000000000001,,UNLABELED,UNVERIFIED,,,,,,25.76,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
794,23.15767,70.10974,343.32,308.0,2026-09-24,0905,5.09,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1099.7,Unnamed Industrial Facility,general_industry,way/1263465642,VICINITY_ZONE,0.4,CLUSTER_369,0.019,1,54,False,35.31999999999999,,UNLABELED,UNVERIFIED,,,,,,25.76,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
795,23.32869,69.72157,338.25,308.75,2026-09-24,0905,3.02,low,0.2,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,7894.8,Bhuj Sector 274,general_industry,way/768640543,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_370,0.019,1,54,False,29.5,,UNLABELED,UNVERIFIED,,,,,,20.19,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
796,24.82303,68.06737,344.09,311.07,2026-09-24,0905,20.76,nominal,0.6,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,147539.0,Unnamed Industrial Facility,general_industry,way/1264592672,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_371,0.019,1,54,False,33.01999999999998,,UNLABELED,UNVERIFIED,,,,,,25.31,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
797,27.6181,68.4034,342.07,309.47,2026-09-24,0905,8.78,nominal,0.6,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,395052.4,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_372,0.019,1,54,False,32.599999999999966,,UNLABELED,UNVERIFIED,,,,,,23.43,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
798,27.6226,68.40824,345.82,309.95,2026-09-24,0905,12.15,nominal,0.6,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,395428.8,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_372,0.019,1,54,False,35.870000000000005,,UNLABELED,UNVERIFIED,,,,,,23.43,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
799,27.62583,68.40224,341.12,309.78,2026-09-24,0905,7.86,nominal,0.6,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,395915.0,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_372,0.019,1,54,False,31.340000000000032,,UNLABELED,UNVERIFIED,,,,,,23.43,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
800,27.62647,68.40766,336.03,309.23,2026-09-24,0905,7.54,low,0.2,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,395860.7,Khavda Renewable Energy Park,general_industry,way/1273382001,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_372,0.019,1,54,False,26.799999999999955,,UNLABELED,UNVERIFIED,,,,,,23.43,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
801,27.95774,68.92757,347.54,312.01,2026-09-24,0905,14.24,nominal,0.6,D,N,VIIRS,near_real_time,Western India,ALL_INDIA,False,420647.7,NTPC Khavda,general_industry,way/1336628395,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_373,0.037,2,54,False,35.53000000000003,,UNLABELED,UNVERIFIED,,,,,,24.16,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
802,28.05268,69.37,345.87,311.15,2026-09-24,0905,4.47,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,427761.9,NTPC Khavda,general_industry,way/1336628395,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_204,0.093,5,54,False,34.72000000000003,,UNLABELED,UNVERIFIED,,,,,,21.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
803,29.42301,70.46538,333.36,304.62,2026-09-24,0905,1.65,low,0.2,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,564452.2,Unnamed Industrial Facility,general_industry,way/273175995,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_272,0.037,2,54,False,28.74000000000001,,UNLABELED,UNVERIFIED,,,,,,19.87,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
804,29.42542,70.46325,335.78,304.96,2026-09-24,0905,2.47,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,564730.8,Unnamed Industrial Facility,general_industry,way/273175995,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_272,0.037,2,54,False,30.819999999999993,,UNLABELED,UNVERIFIED,,,,,,19.87,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
805,30.0449,73.30254,334.14,301.55,2026-09-24,0905,1.9,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,355766.3,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_374,0.019,1,54,False,32.589999999999975,,UNLABELED,UNVERIFIED,,,,,,19.38,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
806,30.29601,73.16032,332.65,300.48,2026-09-24,0905,1.47,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,375123.5,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_375,0.019,1,54,False,32.16999999999996,,UNLABELED,UNVERIFIED,,,,,,19.41,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
807,30.2985,73.16123,334.01,300.28,2026-09-24,0905,2.09,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,375107.2,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_375,0.019,1,54,False,33.73000000000002,,UNLABELED,UNVERIFIED,,,,,,19.41,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
808,30.29986,72.46496,346.65,298.78,2026-09-24,0905,3.0,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,440263.5,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_376,0.019,1,54,False,47.870000000000005,,UNLABELED,UNVERIFIED,,,,,,21.29,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
809,30.49398,73.75677,367.0,300.91,2026-09-24,0905,11.65,high,0.9,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,327123.4,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_377,0.019,1,54,False,66.08999999999997,,UNLABELED,UNVERIFIED,,,,,,26.09,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
810,30.81301,73.73407,332.24,297.79,2026-09-24,0905,3.3,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,343260.3,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_378,0.019,1,54,False,34.44999999999999,,UNLABELED,UNVERIFIED,,,,,,20.06,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
811,30.8133,73.73829,331.55,296.72,2026-09-24,0905,5.69,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,342912.9,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_378,0.019,1,54,False,34.829999999999984,,UNLABELED,UNVERIFIED,,,,,,20.06,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
812,31.13051,74.66029,332.22,295.25,2026-09-24,0907,3.33,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,288666.2,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_379,0.019,1,54,False,36.97000000000003,,UNLABELED,UNVERIFIED,,,,,,20.24,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
813,31.13174,74.65819,336.48,295.55,2026-09-24,0907,4.12,nominal,0.6,D,N,VIIRS,near_real_time,Northern India,ALL_INDIA,False,288906.8,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_379,0.019,1,54,False,40.93000000000001,,UNLABELED,UNVERIFIED,,,,,,20.24,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
